claim_number,age_of_driver,safety_rating,annual_income,high_education,address_change,zip_code,claim_date,past_num_of_claims,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy_deductible,annual_premium,days_open,form_defects,gender_M,marital_status_0,marital_status_1,property_status_Rent,claim_day_of_week_Friday,claim_day_of_week_Monday,claim_day_of_week_Saturday,claim_day_of_week_Sunday,claim_day_of_week_Thursday,claim_day_of_week_Tuesday,claim_day_of_week_Wednesday,accident_site_Local,accident_site_Parking Lot,witness_present_0,witness_present_1,channel_Online,channel_Phone,vehicle_category_Large,vehicle_category_Medium,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,fraud_reported_Y
364124160,23,72,50185.6,1,1,85051,2023-03-08,1,1,1,4.0,30732.45067,16901.6026,3787.996256,500,1232.57,4.392199695,2,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
364248576,38,77,58208.0,0,1,80037,2024-06-05,0,14,1,3.0,17136.88363,9329.30131,15265.63382,2000,1239.06,4.148872398,2,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False
364455936,28,51,53332.8,1,1,80011,,0,6,1,4.0,36596.76289,37019.76659,5461.319101,1000,999.43,3.178649269,2,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True
364642560,23,88,50187.2,1,1,80005,,0,27,0,6.0,15182.76485,7125.429882,2653.279448,500,1232.57,4.072211031,2,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
364912128,28,92,53326.4,0,1,80103,,0,47,0,5.0,20605.57465,22425.06966,7698.673823,2000,1239.06,4.007933026,4,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
364974336,48,19,61939.2,1,0,80028,,1,49,1,5.0,12545.12565,21236.34427,3619.617366,2000,1246.68,4.018292013,2,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False
365326848,21,51,48726.4,0,1,85002,,2,72,1,5.0,19888.49525,15760.63841,6936.286845,500,1232.57,3.566748134,1,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
365409792,44,68,60564.8,1,0,85045,2024-06-04,1,82,1,5.0,31549.02069,33057.97739,6203.814149,2000,1239.06,3.427027553,1,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
365596416,33,43,55934.4,1,1,50023,,1,76,0,4.0,23909.95191,10521.93579,3225.147054,500,1354.2,4.457318016,8,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True
365886720,23,48,50184.0,1,0,80002,,0,11,1,5.0,37752.08773,4812.280031,2640.170998,500,1232.57,4.322142937,3,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False
365990400,28,74,53313.6,1,1,15033,2023-03-08,0,64,1,3.0,20626.49492,36706.99652,9955.309313,500,1518.54,3.813458582,3,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
366633216,27,69,52734.4,1,1,85065,,2,93,1,7.0,45972.63282,25734.55299,5740.319526,500,1078.65,3.508160615,4,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False
366778368,47,61,61614.4,0,1,50005,,0,73,1,9.0,28401.49106,32220.87759,10219.9945,2000,1246.68,3.991174823,1,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
366861312,23,94,50172.8,1,1,15010,,0,9,1,2.0,68370.45594,22719.45774,7561.950917,500,1354.2,3.899624945,6,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
366964992,28,77,53304.0,1,0,85034,,1,51,1,9.0,18791.09726,33836.17943,4587.619663,1000,1726.91,4.297710988,4,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
367877376,29,74,53864.0,0,1,20160,2023-12-12,0,4,0,4.0,20617.6668,21120.484,6888.609157,2000,1246.68,3.662488716,0,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
368043264,24,58,50884.8,1,0,20160,,0,93,0,7.0,22857.43456,37529.22429,6246.002261,500,1082.36,4.851483595,2,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False
368914176,46,56,61262.4,0,0,85072,2024-05-07,2,40,1,4.0,22586.81943,17825.20089,2557.507778,1000,999.43,4.788668963,6,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
369100800,57,71,64686.4,1,1,85070,,0,87,1,7.0,19904.33009,13638.22402,8590.433048,500,1232.57,3.200564933,3,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False
369391104,28,70,68334.4,0,0,15010,,1,39,1,6.0,64529.17602,20229.2143,2535.605469,2000,1239.06,4.39110885,2,True,True,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False
369722880,21,81,48731.2,0,1,50012,2023-04-07,0,13,1,3.0,12930.70249,17951.1918,1578.012894,1000,1726.91,4.302196968,1,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
370054656,28,65,53302.4,1,0,20105,,0,80,1,4.0,32411.3074,16515.61094,6913.812215,2000,1246.68,3.71174049,6,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
370303488,24,80,50851.2,1,1,85007,,1,99,1,5.0,21418.5906,22724.13405,3931.913549,1000,999.43,3.439715565,6,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False
370697472,58,46,64993.6,1,1,20121,2024-11-01,2,50,0,4.0,34597.01492,15004.15268,13023.4711,2000,1246.68,4.951888033,2,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
371070720,25,75,51481.6,1,1,20160,2024-06-06,2,9,1,4.0,22000.72196,12575.63737,4845.180504,1000,999.43,3.487413953,1,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False
371381760,56,74,64400.0,0,0,15028,2023-11-01,0,96,1,5.0,29199.2481,37244.74383,6227.432884,500,1082.36,4.095477675,1,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False
371568384,43,17,20179.2,1,0,20120,2024-05-12,2,2,1,14.0,13525.12813,18581.50442,4158.156201,2000,1155.97,4.232765144,3,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True
371609856,26,79,52134.4,1,1,20103,2024-01-01,0,3,0,6.0,43440.68664,5990.042517,7480.277699,500,1232.57,4.475169408,3,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False
371713536,41,74,59430.4,1,1,50022,,0,68,0,5.0,26007.23111,14300.08129,8316.381482,500,1078.65,4.031910856,3,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True
373559040,41,90,99404.8,0,1,50039,,0,90,0,5.0,13554.50412,7576.762589,11041.66629,2000,1246.68,4.852272028,0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False
373849344,22,85,49435.2,1,0,50051,2023-01-11,0,8,0,2.0,30396.80659,16498.77915,3281.267305,500,1232.57,4.199972882,4,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False
374222592,24,83,79025.6,0,1,50031,,0,97,1,8.0,25926.17676,20951.38059,11050.7847,500,1354.2,3.413593537,3,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False
374347008,22,70,49462.4,1,1,20106,,0,76,1,5.0,14399.71665,17263.78094,4635.840288,1000,999.43,4.587343244,4,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True
374699520,57,46,64689.6,1,0,20139,2023-02-02,0,91,0,5.0,11807.34628,21356.74213,4605.256733,500,1078.65,3.572017069,3,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False
374782464,62,75,90923.2,0,0,15021,,0,22,1,7.0,13321.15046,14670.61406,3638.629046,2000,1239.06,2.932693898,4,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
375176448,37,47,79025.6,1,1,85020,,0,99,0,6.0,22284.28452,8531.956085,917.3841672,1000,1726.91,3.667713659,4,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False
375694848,23,86,150153.6,1,0,80022,2024-12-04,2,50,1,7.0,9121.560948,41569.51837,1418.279257,2000,1239.06,4.279426093,2,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
376379136,56,99,79025.6,1,1,50035,2024-08-07,0,100,0,4.0,20270.66873,16710.80743,5725.002816,500,1232.57,4.410285234,6,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False
377208576,43,76,60204.8,0,0,20147,,0,1,1,3.0,18263.02274,18810.09266,7823.496499,500,1518.54,4.609971852,7,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True
377913600,25,81,51491.2,0,1,80002,,2,93,1,6.0,26780.35878,21270.57843,3648.801305,500,1078.65,3.815490267,1,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
378535680,23,74,50209.6,1,1,50029,2023-04-03,0,76,0,4.0,6575.268347,54643.05731,3188.655657,500,1078.65,4.952156852,7,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False
379116288,26,75,62139.2,1,1,80016,,0,87,1,2.0,7941.48249,18418.52914,2907.042239,2000,1155.97,3.742606626,7,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
379634688,25,79,51497.6,0,1,85027,,1,5,0,4.0,25487.22588,16978.1653,4890.101869,2000,1246.68,4.622204502,6,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
379821312,48,83,61952.0,0,0,85070,,1,9,0,6.0,19356.65163,32334.21707,6129.552962,1000,999.43,4.032110043,3,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False
380049408,28,61,53315.2,1,1,85001,,0,71,1,5.0,20951.92236,45063.29949,4565.113928,1000,1324.78,3.584327379,4,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True
380070144,43,70,60174.4,1,0,50008,,0,93,0,4.0,16542.18245,12229.00743,7191.360923,500,1518.54,3.461819382,6,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False
380505600,39,88,99404.8,1,0,15003,2023-07-06,1,21,1,9.0,11656.09693,26632.97924,5245.65784,1000,999.43,3.809190991,8,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False
380920320,24,79,50857.6,1,1,85030,2024-08-01,0,53,1,8.0,5695.288824,15511.43172,7183.241465,2000,1246.68,3.69803455,3,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False
381148416,54,98,63819.2,0,1,20151,,0,83,1,5.0,14008.17439,39667.1607,6792.037172,500,1354.2,4.820895245,3,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True
381625344,25,89,51520.0,1,0,80040,2023-01-09,0,1,1,3.0,29343.96682,32872.31142,12207.0586,500,1354.2,3.993132175,1,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
381708288,29,75,53881.6,1,0,50041,2023-06-08,1,98,0,7.0,20560.48629,17844.85225,5574.842014,500,1055.6,4.323649224,7,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
381977856,31,83,54939.2,1,0,20102,,0,1,0,5.0,39093.3908,76124.80681,6767.460649,1000,1324.78,4.25498874,5,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
382205952,28,83,94699.2,1,0,20137,,0,12,0,7.0,20863.45769,43062.4577,6824.62169,2000,1239.06,3.607081769,3,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False
382288896,25,60,90923.2,1,0,20102,,3,96,1,8.0,42241.96333,34222.30528,3092.334632,2000,1246.68,4.223093788,5,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
382558464,51,81,62948.8,1,1,85061,2024-05-06,0,8,0,6.0,28503.4542,6946.891613,2221.657637,2000,1155.97,3.645062304,6,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True
382724352,25,54,91478.4,1,0,20137,,0,84,1,4.0,11929.79168,26209.22658,3926.28641,500,1078.65,4.565570413,2,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False
382910976,42,69,159803.2,1,1,15014,,0,4,0,5.0,13549.98706,22678.77275,8235.532995,2000,1239.06,3.274668166,6,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
383823360,26,74,52129.6,1,0,85031,2023-08-10,2,28,1,3.0,41159.42396,11412.70607,4921.847626,500,1082.36,3.72231091,3,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False
384092928,29,67,53875.2,0,0,50012,,0,17,0,5.0,18220.81823,14987.17845,4293.419661,1000,999.43,4.727188508,2,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True
384155136,20,65,47934.4,0,0,80004,2024-02-05,0,41,0,6.0,40071.14439,32910.9626,2516.715948,1000,1726.91,4.2584184,3,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False
